"firm_name","Year","Source of financials","Number of employees","Shareholders funds th USD","Cash flow [Net Income before D&A] th USD","P/L for period [=Net income] th USD","Net Income th USD","Short Term Debt, Net th USD","Long Term Debt, Net th USD","Total Debt Issued th USD","Investment in real estate th USD","Cash and cash equivalents th USD","Operating revenue (Turnover) th USD","Total assets th USD","Solvency ratio (Asset based)","Net debt th USD","Net assets th USD","Total liabilities th USD","Loans & Borrowings th USD","Depreciation th USD","Amortization & depletion th USD","Other non-operating and financial income (expenses) th USD","Amortization th USD","Equity in Net Earnings/Loss th USD","Purchase of Fixed Assets th USD","Capital Expenditures th USD","Software Development Costs th USD","Purchase/Acquisition of Intangibles th USD","Purchase of Investments th USD","Other Investing Cash Flow th USD","Financing Cash Flow Items th USD","Total Cash from Financing Activities th USD","Inactive","Quoted","Branch","OwnData","Woco","Country ISO code","NACE Rev. 2, core code (4 digits)","Consolidation code","VAT/Tax number","Tax Identification Number (TIN)","Ticker symbol","datinc","Type of entity","Size classification","No of companies in corporate group","Entity type","Number of directors & managers","US SIC, primary code(s)","ISIN number","Previous company name Latin Alphabet","Listing status","Market price - Year to date - High USD","Market price - Year to date - Low USD"
"SILVIATERRA, LLC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SILVIATERRA, LLC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,2020,"Corporate","Small company",0,"Independent co",3,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2024,"Cortera",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"SKYOLOGY INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",NA,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,NA,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2024,"Cortera",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"CELLA MINERAL STORAGE INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",5210,"LF",NA,NA,NA,NA,"Corporate","Small company",0,"Single location",0,4225,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2024,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
"THE CLIMATE FOUNDATION",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7219,"LF",NA,NA,NA,2008,"Foundation/Research institute","Small company",0,"Single location",1,8731,NA,NA,NA,NA,NA
