"","applicant_name","year","quarter","applied","awarded","location","tags","volume","negativity_rating","permanence","price","contractprice","current_cost_per_tonne","capex","opex","quantification","thirdparty verification","net_neg sequestration_todate","lifetime mtco2e","gross project emissions","offer_quantity","contract_quantity","R_and_D_offer","awarded_factor","realised_cost_decrease","price_contract_diff","quantity_contract_diff","awardednum","effective_date","decision_date","patent_name","patent_region","patent_no","patent_no_list","application_number","file_date","file_year","assignee","citations","abandoned","classification_1","classification_2","classification_3","classification_4","classification_5","classification_6","classification_7","classification_8","inventor_1","previous_application_stripe","sum_patents","treat_date"
"162","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Satellite-based agricultural modeling",NA,NA,"US-2019325467-A1",NA,2019-06-27,2019,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Patrick Perry, Barry Loyd Knight, Eric Michael Jeck, Rachel Ariel Raymond, Neal Hitesh Rajdev, Geoffrey Albert von Maltzahn, Robert Berendes, Nathan Post, Jonathan Hennek, Ean Shaughnessy Wahl Mullins",0,45,NA
"163","Droneseed",2020,1,1,0,"WA, USA","forests,reforestation",31027,1,51,8.23,NA,NA,NA,NA,NA,NA,584,NA,NA,400,NA,NA,"0",NA,0,0,0,NA,NA,"Predation-resistant capsular planting systems and methods",NA,NA,"US-2020137943-A1",NA,2019-07-02,2019,"Droneseed Co.",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Mehdi AGHAI, Grant Everest CANARY, John William Thomson, Tiffani Manteuffel-Ross",0,4,NA
"164","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System and method for power generation with flameless combustion",NA,NA,"WO-2020021456-A1",NA,2019-07-23,2019,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt, Brock Alan Forrest",0,77,NA
"165","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System for optical wireless communication to extended reality immersion device",NA,NA,"US-10983344-B2",NA,2019-08-09,2019,"8 Rivers Capital, Llc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"William J. Brown, Hannah Clark, Miles R. Palmer, Damian Beauchamp, Jeremy Eron Fetvedt",0,77,NA
"166","Ocean-Based Climate Solutions",2020,1,1,0,"Pacific Ocean (near CA)","ocean,phytoplankton",693,0,1000,336.07,NA,NA,NA,NA,NA,NA,693,NA,NA,693,NA,NA,"0",NA,0,0,0,NA,NA,"Device and method for relocating water","US",NA,"US20210301800A1","US17/267,200",2019-08-13,2019,"Ocean-Based Climate Solutions, Inc.",NA,NA,"F04B17/00 Pumps characterised by combination with, or adaptation to, specific driving engines or motors",NA,NA,NA,NA,NA,NA,NA,"Phillip Kithil",0,1,NA
"167","Ocean-based Climate Solutions",2021,2,1,0,"Pacific Ocean (near CA)","ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,"0",-86.93,0,0,0,NA,NA,"Device and method for relocating water",NA,NA,"US20210301800A1","US17/267,200",2019-08-13,2019,"Ocean-Based Climate Solutions, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phillip Kithil",1,1,NA
"168","Ocean-based Climate Solutions",2022,4,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,"0",6,0,0,0,NA,NA,"Device and method for relocating water",NA,NA,"US20210301800A1","US17/267,200",2019-08-13,2019,"Ocean-Based Climate Solutions, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phillip Kithil",0,1,NA
"169","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Systems and methods for power production using nested CO2 cycles",NA,NA,"US-11174759-B2",NA,2019-08-21,2019,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Brock Alan Forrest",0,77,NA
"170","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Flame control in an oxyfuel combustion process",NA,NA,"US-2022275759-A1",NA,2019-08-26,2019,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt, Brock Alan Forrest, Scott Thomas Martin, Xijia Lu",0,77,NA
"171","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Direct gas capture systems and methods of use thereof",NA,NA,"US-11097221-B2",NA,2019-10-04,2019,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xijia Lu, Jeremy Eron Fetvedt, Brock Alan Forrest, Glenn William Brown, JR., Mohammad Rafati, Scott Thomas Martin",0,77,NA
"172","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Method for builiding water-repellent masonry",NA,NA,"EP-3647294-A1",NA,2019-10-31,2019,"Vandersanden Steenfabrieken N.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maarten WAUTERS",0,16,NA
"173","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Coherent receiver for free space optical communications and lidar",NA,NA,"US-10965379-B2",NA,2019-12-06,2019,"8 Rivers Capital, Llc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"William J. Brown, Hannah Clark, Miles R. Palmer",0,77,NA
"174","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for delivery of carbon dioxide","US",NA,"US-2022065527-A1",NA,2019-12-13,2019,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Paul Forgeron, Brad VICKERS, Brandon Burns, Josh BROWN, George Sean Monkman, Kevin Cail",0,26,2020-05-18
"175","Climate Foundation Marine Permaculture",2021,2,1,0,"Pacific Ocean (near Phillippines)","ocean,macroalgae",1245,0,1000,600,NA,600,NA,NA,NA,NA,NA,1245,400,1245,NA,NA,"0",0,0,0,0,NA,NA,"Underwater water transfer apparatus",NA,NA,"AU-2020427701-A1",NA,2020-02-07,2020,"The Climate Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Von Herzen",0,10,NA
"176","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Shaped cellulose article comprising activated carbon, in particular as support for co2 adsorbents",NA,NA,"WO-2020165048-A1",NA,2020-02-07,2020,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul O'connor",0,29,2020-05-18
"177","8 Rivers - Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1300,1800,1000,170,830,0,0,NA,1711,570,1100,278,0,"1",300,-500,822,1,"30/06/2022",NA,"Grid-energy firming process",NA,NA,"GB-202001961-D0",NA,2020-02-13,2020,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2022-06-30
"178","8 Rivers - Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1300,1800,1000,170,830,0,0,NA,1711,570,1100,278,0,"1",300,-500,822,1,"30/06/2022",NA,"Process for heat generation",NA,NA,"GB-202001956-D0",NA,2020-02-13,2020,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2022-06-30
"179","Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1370,1800,1370,NA,NA,NA,NA,NA,6250,1925,4325,278,0,"1",0,-430,4047,1,"30/06/2022",NA,"Grid-energy firming process",NA,NA,"GB-202001961-D0",NA,2020-02-13,2020,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2022-06-30
"180","Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1370,1800,1370,NA,NA,NA,NA,NA,6250,1925,4325,278,0,"1",0,-430,4047,1,"30/06/2022",NA,"Process for heat generation",NA,NA,"GB-202001956-D0",NA,2020-02-13,2020,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2022-06-30
"181","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Modulated nutritional quality traits in seeds",NA,NA,"US-11178876-B2",NA,2020-03-16,2020,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raymond Riley, Slavica Djonovic, Nancy Vosnidou, Vasileios Bitas",0,45,NA
"182","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Process for controlling oxidant flows in operation of a power generation plant",NA,NA,"US-2020284194-A1",NA,2020-03-20,2020,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasunori Iwai, Masao Itoh, Shinju SUZUKI, Jeremy Eron Fetvedt, Rodney John Allam",0,77,NA
"183","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Process for regulating flows in operation of a power generation plant",NA,NA,"US-2020284189-A1",NA,2020-03-20,2020,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasunori Iwai, Masao Itoh, Shinju SUZUKI, Yuichi MORISAWA, Jeremy Eron Fetvedt, Rodney John Allam",0,77,NA
"184","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Endophyte compositions and the methods for improvement of plant traits",NA,NA,"US-2021051964-A1",NA,2020-03-26,2020,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raymond Riley",0,45,NA
"185","Praan",2021,4,1,0,"Mumbai, India","dac,mineralization",365,0,1000,800,NA,3000,NA,NA,NA,NA,NA,365,3.52,365,NA,NA,"0",-2200,0,0,0,NA,NA,"Filter-less intelligent air purification device","US",NA,"US11772103B2","US16/833,205",2020-03-27,2020,"Praan Inc",30,0,NA,NA,NA,NA,NA,NA,NA,NA,"Angad Daryani, Arjun Sabnis, Prothvi Rathaur, Amira Tobasi, Patrick Finley",0,2,NA
"186","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"High throughput direct air capture device and method of its operation",NA,NA,"US-2022176310-A1",NA,2020-04-01,2020,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roger Suter, Benjamin Megerle, Nicolas REPOND, Christoph Gebald, Jan AndrÃ© Wurzbacher",0,29,2020-05-18
"187","Carbofex",2020,1,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,NA,NA,NA,NA,NA,2500,NA,NA,2000,NA,NA,"0",NA,0,0,0,NA,NA,"Method and apparatus for the treatment of a water layer at a bottom of a body of water","International","WO2020208303A1","WO2020208303A1","PCT/FI2020/050228",2020-04-07,2020,"Carbofex Oy",5,0,"C02F3/223 Activated sludge processes using circulation pipes using ""air-lift""","C02F7/00 Aeration of stretches of water","C02F1/001 Processes for the treatment of water whereby the filtration technique is of importance","C02F1/281 Treatment of water, waste water, or sewage by sorption using inorganic sorbents","C02F1/283 Treatment of water, waste water, or sewage by sorption using coal, charred products, or inorganic mixtures containing them"," Y02W10/37 Wastewater or sewage treatment systems using renewable energies using solar energy","Y02W10/10 Biological treatment of water, waste water, or sewage","C02F2103/007 Contaminated open waterways, rivers, lakes or ponds","Sampo Tukiainen",0,3,NA
"188","Carbofex",2020,1,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,NA,NA,NA,NA,NA,2500,NA,NA,2000,NA,NA,"0",NA,0,0,0,NA,NA,"Method and apparatus for the manufacturing of non-energent biocoal with thermal treatment","EU","EP3953435A4","EP3953435A4","EP20786772.2A ",2020-04-07,2020,"Carbofex Oy",9,0,"C10B47/44 Other processes in ovens with mechanical conveying means with conveyor-screws","C10B47/44 Other processes in ovens with mechanical conveying means with conveyor-screws","B01D2251/2067 Urea"," C10L2290/02 Combustion or pyrolysis","C10L2290/06 Heat exchange, direct or indirect"," Y02E50/10 Biofuels, e.g. bio-diesel","Y02E50/30 Fuel from waste, e.g. synthetic alcohol or diesel"," C10B57/005 After-treatment of coke, e.g. calcination desulfurization","Sampo Tukiainen",0,3,NA
"189","Carbofex",2020,1,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,NA,NA,NA,NA,NA,2500,NA,NA,2000,NA,NA,"0",NA,0,0,0,NA,NA,"Method and apparatus for the manufacturing of non-energent biocoal with thermal treatment.","Worldwide","OA20387A","OA20387A","OA1202100458",2020-04-07,2020,"Carbofex Oy",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Sampo Tukiainen",0,3,NA
"190","Carbofex",2021,2,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,208.7,NA,NA,NA,NA,NA,1151,51,1151,NA,NA,"0",-108.7,0,0,0,NA,NA,"Method and apparatus for the treatment of a water layer at a bottom of a body of water","International","WO2020208303A1","WO2020208303A1","PCT/FI2020/050228",2020-04-07,2020,"Carbofex Oy",5,0,"C02F3/223 Activated sludge processes using circulation pipes using ""air-lift""","C02F7/00 Aeration of stretches of water","C02F1/001 Processes for the treatment of water whereby the filtration technique is of importance","C02F1/281 Treatment of water, waste water, or sewage by sorption using inorganic sorbents","C02F1/283 Treatment of water, waste water, or sewage by sorption using coal, charred products, or inorganic mixtures containing them"," Y02W10/37 Wastewater or sewage treatment systems using renewable energies using solar energy","Y02W10/10 Biological treatment of water, waste water, or sewage","C02F2103/007 Contaminated open waterways, rivers, lakes or ponds","Sampo Tukiainen",1,3,NA
"191","Carbofex",2021,2,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,208.7,NA,NA,NA,NA,NA,1151,51,1151,NA,NA,"0",-108.7,0,0,0,NA,NA,"Method and apparatus for the manufacturing of non-energent biocoal with thermal treatment","EU","EP3953435A4","EP3953435A4","EP20786772.2A ",2020-04-07,2020,"Carbofex Oy",9,0,"C10B47/44 Other processes in ovens with mechanical conveying means with conveyor-screws","C10B47/44 Other processes in ovens with mechanical conveying means with conveyor-screws","B01D2251/2067 Urea"," C10L2290/02 Combustion or pyrolysis","C10L2290/06 Heat exchange, direct or indirect"," Y02E50/10 Biofuels, e.g. bio-diesel","Y02E50/30 Fuel from waste, e.g. synthetic alcohol or diesel"," C10B57/005 After-treatment of coke, e.g. calcination desulfurization","Sampo Tukiainen",1,3,NA
"192","Carbofex",2021,2,1,0,"Tampere, Finland","biomass,biochar",2431,1,755,100,NA,208.7,NA,NA,NA,NA,NA,1151,51,1151,NA,NA,"0",-108.7,0,0,0,NA,NA,"Method and apparatus for the manufacturing of non-energent biocoal with thermal treatment.","Worldwide","OA20387A","OA20387A","OA1202100458",2020-04-07,2020,"Carbofex Oy",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Sampo Tukiainen",1,3,NA
"193","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Carbonation of concrete aggregates","US",NA,"US-2022194852-A1",NA,2020-04-27,2020,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Thomas, George Sean Monkman, Alex HANMORE, Dean Paul Forgeron",0,26,2020-05-18
"194","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Systems and methods for carbon capture",NA,NA,"US-11285437-B2",NA,2020-05-01,2020,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xijia Lu, Brock Alan Forrest, Jeremy Eron Fetvedt, Navid Rafati",0,77,NA
"195","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Closed Cycle Inventory Control",NA,NA,"KR-20220008861-A",NA,2020-05-16,2020,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ì œë ˆë¯¸ ì—ë¡  íŽ˜íŠ¸ë² íŠ¸, ë¸Œë¡ ì•Œëž€ í¬ë ˆìŠ¤íŠ¸",0,77,NA
"196","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Power production with co-generation of additional products",NA,NA,"KR-20220020842-A",NA,2020-06-12,2020,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ì‹œì§€ì•„ ë£¨, ëª¨í•¨ë§ˆë“œ ë¼íŒŒí‹°, ë¸Œë¡ ì•Œëž€ í¬ë ˆìŠ¤íŠ¸",0,77,NA
"197","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Adsorber structure for gas separation processes",NA,NA,"WO-2020254208-A1",NA,2020-06-12,2020,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roger Suter, Artur TSCHENSE, Benjamin Megerle, Nicolas REPOND, Christoph Gebald, Jan AndrÃ© Wurzbacher",0,29,2020-05-18
"198","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Carbon dioxide capture, products incorporating or produced using captured carbon dioxide, and economic benefits associated with such products",NA,NA,"US-2020407222-A1",NA,2020-06-26,2020,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glenn William Brown, JR., Brock Alan Forrest, Damian Beauchamp",0,77,NA
"199","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Alkaline Removal of CO2 from Gas Streams with Simultaneous Generation of Chemicals",NA,NA,"KR-20220038076-A",NA,2020-07-02,2020,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ì‹œì§€ì•„ ë£¨, ë¸Œë¡ ì•¨ëŸ° í¬ë ˆìŠ¤íŠ¸, ë§ˆì¼ì¦ˆ ì•Œ. íŒ”ë¨¸",0,77,NA
"200","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Crop yield forecasting models",NA,NA,"US-2022261928-A1",NA,2020-07-08,2020,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicholas Malizia, Ying Xu, Jonathon Bechtel, Mark Friedl",0,45,NA
"201","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Streptomyces Endophyte Compositions and Methods for Improved Agronomic Traits in Plants",NA,NA,"US-2021204505-A1",NA,2020-07-15,2020,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slavica Djonovic, Elizabeth Alexa MCKENZIE, Gerardo TOLEDO, Craig Sadowski, Geoffrey von Maltzahn, Karen V. Ambrose, Xuecheng Zhang, David Morris Johnston, Trudi A. GULICK",0,45,NA
"202","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Methods and compositions for the treatment of produced water",NA,NA,NA,NA,2020-07-30,2020,"Solugen, Inc., Tom SWANSON, Sean HUNT, Gaurab Chakrabarti, Jun Su An",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom SWANSON, Sean HUNT, Gaurab Chakrabarti, Jun Su An",0,40,NA
"203","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Multifunctional additive for use in wellbore servicing",NA,NA,NA,NA,2020-08-12,2020,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Su AN, Jason Helander, Paul Schuber, Andrew Mordh, Tom Swanson, Chris Arceo, David Laperouse, William Crimmins",0,40,NA
"204","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Flame control in an oxyfuel combustion process",NA,NA,"AU-2020338423-A1",NA,2020-08-26,2020,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt, Brock Alan Forrest, Xijia LU, Scott Thomas MARTIN",0,77,NA
"205","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Eye Safety Diffused Beam Wireless Optical Communication System",NA,NA,"KR-20220065010-A",NA,2020-09-17,2020,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ìœŒë¦¬ì—„ ì œì´. ë¸Œë¼ìš´, í•œë‚˜ í´ë¼í¬",0,77,NA
"206","Emissol",2022,4,1,0,NA,NA,NA,NA,NA,1272,NA,1272,583,647,30,12,NA,463,37,393,NA,NA,"0",0,0,0,0,NA,NA,"Exhaust gas mixer, system, and method of using",NA,NA,"US-2022403766-A1",NA,2020-09-29,2020,"Emissol Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mansour Masoudi, Jacob Roy HENSEL, Edward Benjamin TEGELER, IV, Nikolai Alex POLIAKOV",0,6,NA
"207","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Methods and compositions for treatment of concrete reclaimed water","Australia",NA,"AU-2020363709-A1",NA,2020-10-07,2020,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin Cail, Dean Paul Forgeron, Alex HANMORE, Travis Aaron JANKE, George Sean Monkman, Paul J. Sandberg",0,26,2020-05-18
"208","Takachar",2022,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4760,NA,NA,"0",NA,0,0,0,NA,NA,"System and method for the control of biomass conversion systems",NA,NA,"AU2020384273A1",NA,2020-11-11,2020,"Takachar Ltd",1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin Kung, Vidyut Mohan",0,2,NA
"209","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Direct capture of carbon dioxide",NA,NA,"KR-20220104056-A",NA,2020-12-03,2020,"8 ë¦¬ë²„ìŠ¤ ìºí”¼íƒˆ, ì—˜ì—˜ì”¨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ì• ë¤ ê³ í”„, ë‹¤ë¯¸ì•ˆ ë³´ì±”í”„, ì œë ˆë¯¸ ì—ë¡  íŽ˜íŠ¸ë²§íŠ¸, ë§ˆì¼ì¦ˆ ì•Œ. íŒ”ë¨¸, ì‹œì§€ì•„ ë£¨, ë‹¤ë‹ˆì—˜ ëž˜ìŠ¤ë³¸",0,77,NA
"210","High Hopes Labs",2023,3,1,0,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,NA,NA,"0",NA,0,0,0,NA,NA,"Gaseous matter capture system and method",NA,NA,"EP3890868A1","EP20901305.1A",2020-12-17,2020,"High Hopes Labs Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eran Oren",0,2,NA
"211","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Method for propagating microorganisms within plant bioreactors and stably storing microorganisms within agricultural seeds",NA,NA,"US-2021363480-A1",NA,2020-12-17,2020,"Indigo Ag, Inc., Ait Austrian Institute Of Technology Gmbh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birgit MITTER, Muhammad NAVEED, Teresa BERNINGER, Stephane COMPANT, Angela SESSITSCH, Geoffrey von Maltzahn, Richard Bailey Flavell, Gerardo V. Toledo, Slavica Djonovic, Luis Miguel Marquez, David Morris Johnston, Yves Alain Millet, Jeffrey Lyford, Jonathan W. Leff, Phillip Samayoa, Craig Sadowski",0,45,NA
"212","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Agricultural endophyte-plant compositions, and methods of use",NA,NA,"US-2021372997-A1",NA,2020-12-30,2020,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geoffrey von Maltzahn, Richard Bailey Flavell, Gerardo V. Toledo, Allison JACK, David Morris Johnston, Slavica Djonovic, Luis Miguel Marquez, Yves Alain Millet, Craig Sadowski, Jeffrey Lyford, Alexander Naydich",0,45,NA
